TIME,RESPONSETIME
929.504498,16.463114
930.092328,19.792193
930.466465,19.653877
930.902829,30.554498
931.158060,13.456559
931.253259,21.647337
931.464225,22.045735
932.079368,20.524907
933.096945,13.961724
933.348076,21.041327
933.477924,16.100314
933.598082,14.959651
933.941608,22.465770
933.963793,22.472949
934.026207,15.679491
934.104231,13.716403
935.173434,29.748988
935.243081,23.709077
935.668859,14.079243
935.726853,18.179756
935.773212,11.453500
936.702041,23.476223
937.779383,19.356873
937.824134,13.254951
938.284031,18.785242
938.352685,16.393502
938.401712,17.905848
938.618570,17.894724
939.290182,20.874756
939.350360,14.511000
939.831448,14.021470
939.917632,18.408632
940.155706,12.212993
940.352901,44.706534
940.897933,17.272021
940.904920,14.213773
941.067986,18.436270
942.152008,18.562478
942.165829,20.054782
942.343611,13.982872
943.242953,18.251671
943.629459,18.604918
943.632110,17.142365
943.766796,19.508526
944.018820,21.729307
944.122723,15.193737
944.553746,21.758515
944.632718,17.786726
944.940621,20.139427
946.379645,17.654678
946.665740,24.555130
946.711003,16.179044
946.875959,21.363472
947.016859,24.784277
947.203097,19.644577
947.842437,19.161412
947.965887,19.203883
948.282233,19.440485
948.470437,17.149089
948.702286,15.619883
949.137920,18.016080
949.452902,18.573707
949.560360,14.917618
949.719081,21.908958
950.059934,28.822602
950.411215,20.747386
950.816500,20.496096
951.113112,16.019328
951.200969,26.017999
951.606899,35.374979
951.743012,22.755226
951.783845,20.949458
952.470045,21.074084
953.645582,21.306195
954.161404,17.559852
954.223037,20.389885
954.620124,22.005941
954.655203,17.001290
954.951665,25.493962
955.197247,17.285072
955.673750,17.405789
955.999057,26.685620
956.518318,21.676512
956.664997,20.822311
956.926248,18.505039
957.213812,24.110831
957.227621,22.095072
957.469533,29.151212
957.474493,20.851859
957.814045,22.809116
957.953179,31.031625
959.019032,23.804677
959.044430,21.360380
959.361434,34.030096
959.486526,19.195814
960.305988,19.334408
960.536098,21.398322
960.596204,23.706380
960.660397,17.098212
960.909694,19.775393
961.164707,21.137762
961.216012,20.402670
961.699423,19.351486
962.325847,15.771423
962.623578,21.331380
963.095372,24.498239
963.354247,33.842843
963.685297,20.349564
963.789622,23.008229
964.939488,21.627142
964.976209,21.257165
964.993003,23.285267
965.458479,19.166502
965.673337,21.257554
965.827820,24.757996
966.440330,20.628496
966.554169,16.806934
966.635179,19.739938
968.133285,20.542977
968.140154,21.907845
968.181218,20.358239
968.779753,22.630168
969.122459,18.938582
969.213775,23.726843
969.272774,22.422742
969.296761,36.250109
969.948039,19.206356
969.963833,18.623386
970.516698,23.731041
970.753705,27.076173
971.188545,14.095500
972.006114,20.938131
972.475305,25.098575
972.559729,17.386758
972.855307,15.520144
972.910317,26.782559
973.067900,23.369604
973.237651,19.071162
973.636998,15.472053
973.935212,20.989960
974.623515,18.987913
974.648164,21.378864
974.688391,25.842459
975.610278,22.347137
976.358465,17.311322
976.812194,19.640562
976.891247,17.887272
977.222755,21.450659
977.262673,19.112479
977.761876,15.148313
978.063290,24.054427
978.236761,17.521567
978.458559,14.474908
978.751059,19.469388
978.752591,21.283268
978.888827,17.579785
979.122023,21.213766
979.480668,16.820599
979.984480,18.036361
981.029230,16.704850
981.522099,16.608633
982.070498,17.352335
982.107632,18.647465
982.108346,21.986871
982.176035,22.991649
982.347006,16.908948
982.366098,18.126932
983.133304,17.036432
983.165054,19.991225
983.237032,17.666057
983.535262,19.450680
984.344010,15.067459
984.440847,18.127442
984.792302,21.544794
984.976918,18.720674
984.979144,15.986325
985.411406,19.473482
985.674353,19.451032
986.043877,19.661128
986.513218,20.258752
986.905418,13.995726
987.049023,27.139849
987.848816,18.328948
987.915327,19.441905
987.927379,16.843460
988.476714,16.004803
988.813354,17.679517
988.852119,22.835754
989.042803,25.983454
989.131225,18.381862
990.020110,12.618559
990.368220,24.590171
990.406727,17.223782
990.434326,19.202708
991.104471,18.640182
991.588415,20.303071
991.968563,18.816752
992.225520,18.869252
992.374156,16.115941
992.759351,19.387297
992.903363,21.151835
993.288125,17.433762
993.718002,17.704934
994.346931,16.836569
994.827530,16.478509
995.047620,18.715954
995.068972,17.397680
995.485755,22.003187
995.652366,33.675902
995.921588,22.239538
996.010633,17.948721
996.114424,15.942166
997.216124,15.728832
997.224860,19.294379
997.492398,15.647378
997.834404,37.517376
997.984114,16.504869
998.013769,13.841939
998.250150,15.991786
998.503869,16.714235
999.337040,21.971095
999.349141,28.126526
999.390616,20.860464
999.708713,20.052224
999.844003,22.560774
1000.000866,17.434810
1001.066892,20.576629
1001.126358,16.075388
1001.367336,18.476341
1001.538386,25.281018
1001.720949,17.594849
1002.345705,14.132325
1002.900836,13.331091
1003.028513,17.006113
1003.274796,15.787924
1003.462040,22.768735
1003.811428,20.503981
1003.814612,17.422880
1003.862500,17.356018
1004.016537,14.266274
1004.280811,19.058836
1004.891494,17.837409
1005.144011,14.152386
1005.573484,16.079887
1005.968382,18.941502
1006.990621,19.111441
1006.996346,22.345270
1007.109113,17.877117
1007.897777,25.032581
1007.934279,18.286415
1007.972122,17.847773
1008.170080,15.445111
1008.616665,16.934996
1008.996690,17.579632
1009.999466,18.585988
1010.405627,18.999681
1010.788573,17.442470
1010.968201,22.933517
1011.426117,14.748628
1011.624796,15.792355
1012.200767,15.232885
1012.212012,19.775147
1012.279838,19.865437
1012.418739,30.404963
1012.490977,17.818660
1012.739174,23.773292
1013.508642,18.776402
1013.867811,13.861652
1014.034497,20.239064
1014.925012,21.056518
1015.155286,16.633172
1015.475708,22.281854
1015.554599,15.791369
1015.769779,15.446628
1016.119022,19.055622
1016.160804,16.694458
1016.261593,28.794938
1016.574693,24.477001
1018.198498,20.498117
1018.393102,20.998851
1018.759139,17.181327
1018.838443,17.730796
1018.950196,17.702325
1019.218335,20.054178
1019.279771,18.160341
1019.695911,22.114161
1019.749167,18.191046
1020.422766,20.210388
1020.522092,12.998316
1020.902599,21.251441
1020.908918,16.143851
1021.846976,16.288670
1021.880988,15.046307
1022.057295,17.708089
1022.516120,15.796005
1022.550402,22.503448
1023.082617,23.563706
1023.499853,22.813490
1023.752852,23.340501
1023.897379,20.884590
1024.119570,22.284828
1024.193486,22.137008
1024.636432,23.847033
1025.484724,13.321523
1025.662050,17.824854
1025.771953,19.991612
1025.967645,24.445065
1026.334075,19.211197
1026.349353,19.631561
1026.839623,19.492112
1027.550886,18.832622
1027.644803,17.098810
1027.943371,27.214973
1027.952262,14.426188
1028.800987,17.863276
1028.900932,20.550710
1028.946393,17.178854
1029.205873,26.184906
1029.321200,14.408242
1029.838130,25.327942
1030.005475,16.222069
1030.260359,20.121484
1030.762367,15.332054
1031.317717,18.351792
1031.407325,22.583257
1031.667637,15.159800
1031.755724,16.895237
1032.291738,15.252283
1032.788074,15.643199
1032.918536,19.402571
1033.245127,17.269808
1033.388223,34.734166
1033.971813,15.521209
1034.693184,23.762336
1034.988229,15.262709
1035.104231,26.697649
1035.106727,16.858972
1035.542931,17.062838
1035.604177,14.142951
1035.910034,17.318724
1036.644435,14.673092
1036.985984,30.657609
1037.190149,16.637759
1037.822570,20.944052
1038.020662,15.820303
1038.031709,16.624923
1038.671866,19.091710
1039.372432,31.708412
1039.611421,17.610391
1039.993319,22.491287
1040.093175,30.305067
1040.815422,30.344463
1041.039318,23.158833
1041.448340,22.574869
1041.590652,29.824532
1041.631984,26.101928
1041.654081,29.545761
1042.293586,18.823699
1042.668254,18.562550
1042.835562,23.434446
1042.993608,19.589314
1043.281660,14.042210
1043.660443,14.796026
1043.661464,15.843144
1044.749135,18.969280
1045.357665,15.340275
1046.174669,21.916910
1046.489178,26.415051
1046.672695,18.342331
1046.721134,15.391196
1046.876453,17.608518
1046.877352,29.093825
1047.048789,18.942588
1047.945955,15.779210
1048.001009,29.073831
1048.377997,19.530946
1049.072992,22.730826
1049.412798,22.166770
1049.554645,22.008675
1049.942293,19.478290
1050.127758,18.549427
1050.357892,26.338423
1050.624137,21.272965
1050.683996,37.621254
1050.844618,20.760174
1050.929904,20.613866
1051.669485,20.957672
1051.918512,20.648153
1052.405465,16.069338
1052.452543,36.947090
1052.683329,15.833446
1053.124008,22.784843
1053.351709,25.216517
1053.393706,35.084845
1053.503300,23.766992
1054.506038,37.856454
1054.759060,34.985486
1055.075908,16.788592
1055.187519,26.313440
1055.377064,14.546635
1055.653456,15.917204
1055.816960,19.436626
1056.019370,21.408527
1056.493874,32.951770
1057.481550,21.632390
1057.707144,34.578960
1057.980635,35.934723
1058.274348,16.983706
1058.428279,16.218519
1058.596541,31.554065
1058.707481,21.912328
1058.887306,21.179456
1058.902238,21.228823
1059.069950,19.272916
1060.210695,21.641793
1060.404689,33.619860
1060.943119,24.633126
1061.577773,22.091946
1061.847979,18.661129
1062.330084,16.241101
1062.477688,26.707522
1062.635024,26.483927
1062.686335,25.535085
1062.948127,21.190236
1063.073083,21.284524
1063.605644,28.409521
1063.615899,29.313081
1063.878800,44.919962
1064.417250,28.107917
1064.519562,18.466500
1065.252483,19.736266
1065.506357,24.976917
1065.511803,44.976069
1065.888871,18.339562
1066.007734,22.483283
1066.940057,31.389465
1067.167353,43.693012
1067.625917,39.320487
1067.652437,22.736063
1068.480279,18.967744
1068.580753,19.897755
1068.707026,26.604281
1068.975020,31.063040
1069.501611,22.896660
1069.882567,26.596001
1070.133605,25.662659
1070.576634,23.334502
1070.631857,23.491922
1071.269921,22.886303
1072.262407,21.235572
1072.368446,22.121931
1072.386623,17.633921
1072.580012,18.041434
1073.022082,30.475106
1073.116194,32.367702
1073.550108,20.201398
1073.619370,24.014605
1073.756526,21.137019
1074.209357,24.767715
1074.358825,21.995098
1075.217161,28.159526
1075.548571,24.215368
1076.001486,19.922110
1076.060079,35.406802
1076.277113,19.017357
1076.678712,23.026903
1076.889515,25.611754
1077.292000,22.266710
1077.322580,19.774178
1077.692909,21.592856
1077.814419,22.378526
1077.962770,20.809115
1078.570906,32.527777
1078.821373,19.979577
1078.892319,23.306486
1078.912532,23.421203
1079.199885,25.160624
1079.599842,24.398164
1079.958843,20.119163
1080.127488,21.509810
1080.225585,25.214317
1081.219195,21.529553
1081.528937,22.271104
1081.661271,27.268515
1081.990623,28.869838
1082.109150,24.025356
1082.760911,23.394819
1083.087707,29.152378
1083.307583,20.318286
1083.730941,24.824789
1084.106083,15.134116
1084.404746,20.716559
1084.705723,19.228485
1085.184935,29.168834
1085.564527,18.918024
1085.572885,23.765357
1085.905978,28.329848
1087.645249,24.795282
1087.763089,19.955718
1087.818848,26.687493
1088.223876,23.756004
1088.234246,21.151702
1088.428143,19.098176
1088.565472,28.986727
1089.497819,27.723654
1089.665706,27.622647
1090.106849,32.035146
1090.131761,26.487480
1090.185181,23.205974
1090.196590,21.517606
1090.659399,27.444958
1091.196850,27.851978
1091.433674,16.845853
1091.448512,21.845768
1092.117844,18.657875
1092.167282,25.948841
1092.190218,21.445137
1093.778938,19.971168
1093.842254,24.656484
1094.170852,25.556864
1094.261640,33.021381
1094.438959,27.736069
1094.460467,23.870236
1094.599053,21.060585
1095.413577,18.449940
1095.463508,38.324625
1095.940566,24.800748
1096.016764,23.085989
1096.159609,22.231599
1096.442583,18.008509
1096.727493,27.286786
1097.403514,19.856729
1097.494471,27.529974
1097.740466,38.022422
1097.830321,28.898902
1098.069221,23.303502
1098.379404,23.791697
1098.581895,19.726575
1099.278196,21.910344
1099.856999,36.892297
1099.885129,31.526779
1100.018639,23.409497
1100.977301,18.225320
1101.085246,29.335685
1101.211732,21.924232
1102.403434,23.603546
1102.956699,20.737512
1103.301950,25.025810
1103.501519,29.802220
1104.171775,37.413671
1104.257941,24.665919
1105.019060,26.494737
1106.664179,27.191436
1106.685986,26.091961
1107.797602,34.943607
1107.943164,20.778398
1108.212266,32.599723
1109.307629,39.869496
1110.684357,26.680797
1111.022452,31.374344
1111.346065,21.739656
1112.832375,19.824629
1114.057065,38.117108
1114.126257,23.682203
1114.635456,22.759124
1115.389874,22.601974
1116.036340,21.853533
1117.477780,21.271375
1118.294185,60.410140
1119.005976,22.870504
1119.256137,39.974204
1119.423744,25.396663
1120.463230,33.474361
1121.398454,20.703119
1121.826384,27.501346
1123.509417,29.314332
1123.904904,25.093728
1124.494975,23.964459
1124.592246,29.758304
1124.701472,25.473506
1126.433124,32.237353
1126.761636,26.103557
1126.988492,23.411601
1128.208371,18.699804
1129.271803,28.257471
1130.144392,17.715665
1130.490646,23.739065
1130.952948,15.936816
1132.096047,18.449775
1133.002465,22.234257
1133.153773,23.724700
1133.795680,38.847021
1135.467683,20.127589
1135.482568,19.026602
1135.500501,11.539481
1136.424261,13.802077
1137.028469,7.797905
1137.682394,11.511089
1137.794172,24.534263
1138.212066,14.476838
1139.681480,15.251642
1139.894413,10.310594
1140.362868,11.285330
1141.037004,12.781260
1141.160989,12.320177
1143.036792,5.085695
1143.078503,10.509854
1143.223733,12.146531
1143.861363,15.380840
1144.167761,13.819270
1145.234133,4.626842
1145.398606,11.364457
1145.761484,8.375916
1146.146453,9.315145
1146.177540,10.066676
1147.017318,6.859102
1147.295736,5.847182
1148.368093,4.766442
1148.532562,14.272556
1148.662193,10.749312
1149.557234,6.399931
1150.979299,5.615387
1151.370822,6.870439
1152.280588,6.222347
1153.846925,12.170046
1154.740503,3.249214
1155.223793,2.111222
1155.298094,2.504478
1156.454208,2.735179
1158.709659,2.830625
1160.517050,5.019915
1161.310826,8.296604
1161.665756,1.999774
1165.810392,3.106946
1167.787719,3.432004
1168.943473,13.176794
1169.201059,3.019039
1170.150862,5.958782
1171.497423,6.571628
1172.150544,3.079631
1172.566073,8.536427
1172.853661,9.442102
1174.488977,2.025088
1174.605914,11.798825
1174.632771,5.191810
1176.186468,3.812179
1176.233952,6.579185
1176.683266,2.338436
1177.256508,4.789068
1178.018483,6.084785
1178.828048,6.252567
1178.909141,5.274314
1179.835912,4.388161
1180.574627,0.912600
1180.586397,2.112338
1180.735190,5.527190
1182.810676,3.042651
1183.014060,9.012684
1183.364760,7.669813
1186.371803,2.760612
1186.396635,4.556834
1187.238332,5.248927
1187.521545,2.975131
1188.772405,7.627647
1190.877935,7.442017
1191.157634,1.757862
1192.318726,10.791877
1192.752628,10.423067
1194.865464,7.403834
1194.879233,4.949179
1195.512909,12.490250
1195.556853,6.687643
1196.555536,2.377054
1196.902407,4.069103
1198.549841,7.528441
1198.791608,5.688949
1199.695946,8.254670
1200.828963,5.643452
1201.324459,4.745819
1202.568291,6.310334
1202.875200,8.730397
1203.027495,17.221295
1204.306578,3.303160
1204.807128,2.580866
1205.541530,12.256017
1207.668483,11.802348
1208.531623,28.926718
1209.024975,8.513581
1210.991398,4.721655
1212.246792,21.660566
1213.029944,4.513523
1213.578820,4.014798
1213.839709,2.853114
1217.024112,3.641248
1217.910111,5.994901
1218.110433,3.895121
1218.803373,8.385603
1219.358098,4.725340
1220.090364,17.313674
1220.225939,2.901653
1221.691804,5.300060
1221.747109,7.976169
1221.793283,5.926412
1222.432818,15.964116
1222.643624,7.181537
1223.495100,1.339132
1223.835414,12.245946
1225.570457,8.585962
1227.493874,4.443643
1227.666009,6.003825
1227.938365,4.089253
1229.801530,2.949297
1229.867445,2.758853
1230.428115,13.515842
1230.604935,6.447145
1231.363192,17.761734
1231.519172,7.485948
1233.873994,7.808059
1233.907480,9.059555
1237.663019,3.378442
1237.831287,9.057329
1238.830710,4.801639
1239.362137,7.313812
1239.943057,8.677926
1244.278704,7.456343
1244.452867,2.631096
1245.073534,3.311708
1245.988990,4.382674
1246.538700,2.449883
1246.872415,4.061778
1247.605857,4.917377
1248.064805,3.439374
1249.041818,2.034281
1249.908387,3.868904
1250.717355,9.358744
1251.577926,2.887464
1253.643570,3.326156
1256.594970,3.123254
1256.850090,4.816767
1258.517079,20.788611
1259.304654,6.948112
1259.834109,8.985173
1260.557070,3.642002
1260.985484,2.384799
1261.520084,2.504174
1262.014695,14.036763
1262.052255,4.561070
1263.025138,6.229837
1265.428090,4.122594
1265.909414,2.539734
1267.115752,3.434753
1267.182160,4.082598
1268.523704,5.867477
1268.910519,4.636611
1268.924051,3.181940
1270.301708,4.180761
1271.299388,0.967412
1272.664522,3.122954
1274.406837,6.324986
1276.118975,5.039963
1276.392100,5.266790
1276.692836,5.848768
1278.956473,4.075738
1279.037056,21.531984
1280.632850,3.786772
1281.131959,7.577975
1281.568676,10.660661
1283.363130,4.573867
1283.959149,4.779960
1285.165808,4.808273
1285.957271,6.261157
1286.031856,4.915770
1288.190600,3.910939
1288.428452,5.061139
1289.090186,5.833345
1290.221751,2.213990
1291.926500,3.616623
1292.459765,7.786216
1293.282264,7.027643
1294.633994,6.712464
1295.337170,12.519023
1296.195259,4.580830
1296.269725,7.782516
1296.965804,3.617559
1297.881288,10.449155
1298.720784,16.844195
1299.884669,4.254508
1300.106462,3.719837
1300.228931,12.224080
1300.938385,4.480288
1302.159976,6.430549
1302.662221,17.064223
1303.322117,5.809412
1304.525669,1.683351
1305.778124,6.581143
1306.878534,2.477991
1307.101804,4.542622
1308.200055,3.087599
1310.551332,2.671480
1313.503246,2.348919
1313.909173,8.593070
1314.278970,2.702428
1314.308103,4.124982
1315.593144,1.842224
1316.579108,8.212689
1318.407657,4.468212
1320.244273,6.841390
1320.250431,10.483563
1321.028555,4.328859
1321.081099,19.288627
1322.539916,3.306938
1322.565939,4.924035
1323.870836,3.946830
1324.610277,3.309160
1324.999492,3.916127
1325.435079,3.548105
1326.359016,4.574192
1326.625547,5.540602
1326.756168,18.112428
1327.962314,5.586716
1328.447775,4.488073
1328.839701,9.449194
1329.465517,4.946802
1329.993107,11.463004
1330.832685,4.183376
1331.418061,9.848382
1332.114012,4.780364
1332.366495,9.792245
1333.916338,9.882898
1335.093834,4.285125
1335.148469,8.822659
1335.604527,8.361136
1336.996602,15.629105
1339.634151,3.569201
1339.975194,8.407217
1341.304050,4.414415
1341.827858,5.277827
1341.879002,6.194199
1342.001801,6.172245
1343.397536,5.501003
1344.616473,11.636634
1345.059917,8.405604
1345.332324,5.561621
1346.142781,10.995137
1346.944755,3.626389
1347.002245,5.292195
1347.923749,9.421508
1348.228393,10.152066
1349.395035,1.321266
1350.143595,10.254681
1350.444250,7.238447
1350.483822,9.049713
1351.060504,3.456949
1353.995308,7.147205
1354.603026,1.889676
1354.615893,9.371622
1355.210350,3.763402
1356.947298,3.248295
1358.389961,16.525159
1358.519674,4.629964
1358.878078,7.149647
1361.670080,2.450935
1363.791767,10.766361
1364.789009,3.535135
1365.183091,3.622627
1365.789230,11.032445
1367.029136,13.304702
1368.926988,5.438094
1369.070427,4.798601
1370.187224,9.848640
1370.694896,6.360638
1371.153932,16.798725
1372.795559,6.999775
1373.072085,19.308441
1374.099308,9.013849
1374.388535,7.810291
1375.536777,3.139675
1375.659162,16.230724
1375.713057,10.643962
1377.338152,9.655233
1377.659739,4.291893
1378.440745,6.082671
1380.331935,4.704974
1380.498228,8.164628
1381.118835,4.916969
1382.565320,4.697502
1382.829731,4.452220
1383.562795,2.903018
1384.617738,2.261755
1385.044596,8.752686
1385.109751,7.982503
1385.752465,15.618977
1386.629193,4.101524
1387.154142,8.860716
1388.714682,6.084445
1391.899693,3.033283
1392.322597,7.394874
1393.325142,4.155955
1394.577747,1.737756
1395.955603,12.508801
1396.540050,1.091915
1396.929756,10.300648
1397.887944,8.632709
1399.403531,4.968617
1400.139483,4.289294
1402.313955,1.948563
1402.490259,6.159191
1403.174986,4.020463
1405.491667,5.178772
1405.630198,1.831983
1407.031920,0.975577
1409.407382,4.646626
1410.460629,6.202115
1410.631835,1.596554
1410.746408,4.122584
1411.758752,4.077508
1414.262453,6.536866
1414.561321,4.774609
1415.356028,0.844522
1418.819508,3.056967
1421.445256,19.685702
1421.683274,3.917774
1421.701233,3.582462
1422.727310,2.656210
1423.864409,7.537776
1424.210321,2.821350
1426.234383,8.007860
1428.573576,25.072272
1429.629851,2.867558
1429.908075,1.575140
1430.837380,3.772525
1431.237732,3.770414
1433.962025,11.582531
1434.277819,2.788212
1435.182541,3.418747
1437.034393,3.075598
1437.764821,2.850732
